WormBase Gene ID
WBGene00012289
WBGene00009122
WBGene00004421
WBGene00010419
WBGene00004483
WBGene00004443
WBGene00004438
WBGene00004433
WBGene00003178
WBGene00001911
WBGene00004496
WBGene00001196
WBGene00004267
WBGene00004497
WBGene00003920
WBGene00001684
WBGene00002100
WBGene00019900
WBGene00002344
WBGene00000248
WBGene00022410
WBGene00001455
WBGene00000802
WBGene00001459
WBGene00003171
WBGene00006780
WBGene00004419
WBGene00008914
WBGene00006911
WBGene00006919
WBGene00003902
WBGene00004485
WBGene00002045
WBGene00000229
WBGene00003746
WBGene00001558
WBGene00001448
WBGene00006833
WBGene00018258
WBGene00004439
WBGene00019831
WBGene00004412
WBGene00017850
WBGene00001745
WBGene00006798
WBGene00021614
WBGene00004807
WBGene00019327
WBGene00006959
WBGene00002265
WBGene00019750
WBGene00004488
WBGene00004492
WBGene00012179
WBGene00006727
WBGene00006529
WBGene00001915
WBGene00022500
WBGene00019347
WBGene00018298
WBGene00006762
WBGene00000175
WBGene00004480
WBGene00020894
WBGene00001851
WBGene00004453
WBGene00018590
WBGene00002978
WBGene00004951
WBGene00006789
WBGene00008505
WBGene00001685
WBGene00009688
WBGene00019466
WBGene00016493
WBGene00004498
WBGene00001167
WBGene00002189
WBGene00006803
WBGene00000883
WBGene00001445
WBGene00002980
WBGene00015427
WBGene00004442
WBGene00008920
WBGene00012354
WBGene00003758
WBGene00015790
WBGene00002262
WBGene00006587
WBGene00001130
WBGene00019188
WBGene00003741
WBGene00021043
WBGene00004410
WBGene00008820
WBGene00008610
WBGene00001909
WBGene00008262
WBGene00020808
WBGene00022254
WBGene00004274
WBGene00004434
WBGene00011059
WBGene00013463
WBGene00000064
WBGene00003153
WBGene00006527
WBGene00002065
WBGene00004445
WBGene00018491
WBGene00016977
WBGene00001946
WBGene00012553
WBGene00000779
WBGene00004490
WBGene00004266
WBGene00004447
WBGene00011156
WBGene00017121
WBGene00004440
WBGene00014848
WBGene00018214
WBGene00018376
WBGene00022245
WBGene00007646
WBGene00015560
WBGene00011586
WBGene00019488
WBGene00009454
WBGene00000879
WBGene00006757
WBGene00016916
WBGene00004347
WBGene00000475
WBGene00000263
WBGene00001976
WBGene00007385
WBGene00006601
WBGene00017292
WBGene00009161
WBGene00010262
WBGene00004489
WBGene00002109
WBGene00004448
WBGene00000230
WBGene00022042
WBGene00010290
WBGene00017925
WBGene00000170
WBGene00004143
WBGene00014095
WBGene00009050
WBGene00022089
WBGene00018117
WBGene00000281
WBGene00016114
WBGene00021890
WBGene00022599
WBGene00004921
WBGene00020696
WBGene00011955
WBGene00018846
WBGene00003748
WBGene00019479
WBGene00012274
WBGene00020051
WBGene00006764
WBGene00007877
WBGene00003903
WBGene00001427
WBGene00000183
WBGene00000554
WBGene00011997
WBGene00007219
WBGene00017675
WBGene00044615
WBGene00006918
WBGene00001447
WBGene00017900
WBGene00019663
WBGene00007304
WBGene00194692
WBGene00002107
WBGene00006831
WBGene00022302
WBGene00044176
WBGene00001682
WBGene00003989
WBGene00000371
WBGene00011273
WBGene00021068
WBGene00019061
WBGene00002007
WBGene00006721
WBGene00007353
WBGene00000182
WBGene00006839
WBGene00003371
WBGene00003739
WBGene00016028
WBGene00010424
WBGene00006924
WBGene00004912
WBGene00006536
WBGene00022202
WBGene00012148
WBGene00009097
WBGene00010221
WBGene00003242
WBGene00016321
WBGene00003162
WBGene00019355
WBGene00001173
WBGene00006519
WBGene00020209
WBGene00003369
WBGene00000088
WBGene00019001
WBGene00044667
WBGene00006754
WBGene00006779
WBGene00011337
WBGene00001456
WBGene00001460
WBGene00006434
WBGene00009574
WBGene00009888
WBGene00003755
WBGene00013588
WBGene00022127
WBGene00002083
WBGene00003163
WBGene00003588
WBGene00014213
WBGene00004732
WBGene00006585
WBGene00004167
WBGene00006917
WBGene00018837
WBGene00012226
WBGene00003893
WBGene00022235
WBGene00020390
WBGene00021486
WBGene00007030
WBGene00018188
WBGene00011531
WBGene00020561
WBGene00001005
WBGene00003901
WBGene00016258
WBGene00019904
WBGene00000553
WBGene00006921
WBGene00011304
WBGene00020126
WBGene00001538
WBGene00006306
WBGene00000380
WBGene00001458
WBGene00016530
WBGene00001464
WBGene00020181
WBGene00000207
WBGene00009158
WBGene00004491
WBGene00001945
WBGene00015803
WBGene00015328
WBGene00010982
WBGene00012471
WBGene00003745
WBGene00010244
WBGene00002202
WBGene00018145
WBGene00007827
WBGene00016634
WBGene00021420
WBGene00003964
WBGene00006791
WBGene00044643
WBGene00003404
WBGene00000293
WBGene00013709
WBGene00012125
WBGene00001451
WBGene00006786
WBGene00001454
WBGene00007883
WBGene00004444
WBGene00020275
WBGene00003818
WBGene00006794
WBGene00020930
WBGene00013025
WBGene00000833
WBGene00006910
WBGene00009958
WBGene00001747
WBGene00044421
WBGene00021469
WBGene00003052
WBGene00001994
WBGene00006812
WBGene00010130
WBGene00011977
WBGene00006753
WBGene00003963
WBGene00017834
WBGene00001746
WBGene00006751
WBGene00003423
WBGene00004032
WBGene00002363
WBGene00001393
WBGene00006999
WBGene00004131
WBGene00010012
WBGene00000698
WBGene00017926
WBGene00006741
WBGene00010260
WBGene00016250
WBGene00000284
WBGene00044544
WBGene00006920
WBGene00016033
WBGene00002111
WBGene00001463
WBGene00006752
WBGene00000114
WBGene00002000
WBGene00021534
WBGene00002089
WBGene00000092
WBGene00017350
WBGene00011383
WBGene00004046
WBGene00006433
WBGene00002113
WBGene00013964
WBGene00020678
WBGene00011015
WBGene00000041
WBGene00000542
WBGene00009087
WBGene00017193
WBGene00000901
WBGene00010796
WBGene00013311
WBGene00006913
WBGene00020136
WBGene00013340
WBGene00000479
WBGene00013597
WBGene00001177
WBGene00016995
WBGene00001031
WBGene00006807
WBGene00010575
WBGene00002253
WBGene00007053
WBGene00001450
WBGene00000223
WBGene00020929
WBGene00006808
WBGene00008745
WBGene00006982
WBGene00006405
WBGene00022169
WBGene00003966
WBGene00001709
WBGene00011681
WBGene00016463
WBGene00012100
WBGene00004273
WBGene00009294
WBGene00008438
WBGene00004751
WBGene00006750
WBGene00009882
WBGene00009353
WBGene00019322
WBGene00008522
WBGene00022170
WBGene00022786
WBGene00017317
WBGene00000527
WBGene00003916
WBGene00020131
WBGene00020736
WBGene00000958
WBGene00020868
WBGene00011480
WBGene00007881
WBGene00011678
WBGene00002217
WBGene00044513
WBGene00010794
WBGene00000881
WBGene00018764
WBGene00015948
WBGene00013959
WBGene00019205
WBGene00008454
WBGene00020097
WBGene00002101
WBGene00004208
WBGene00006805
WBGene00001080
WBGene00003150
WBGene00010059
WBGene00006777
WBGene00010177
WBGene00004088
WBGene00011352
WBGene00000366
WBGene00000545
WBGene00021543
WBGene00008707
WBGene00006768
WBGene00002266
WBGene00006742
WBGene00009126
WBGene00006513
WBGene00000693
WBGene00006407
WBGene00000286
WBGene00002179
WBGene00009772
WBGene00077775
WBGene00020581
WBGene00011867
WBGene00015755
WBGene00044007
WBGene00000534
WBGene00003600
WBGene00018187
WBGene00019162
WBGene00006802
WBGene00019007
WBGene00006840
WBGene00019537
WBGene00001037
WBGene00006819
WBGene00003040
WBGene00006979
WBGene00012440
WBGene00004736
WBGene00012140
WBGene00006604
WBGene00007091
WBGene00004302
WBGene00022191
WBGene00018462
WBGene00013577
WBGene00000414
WBGene00003559
WBGene00011737
WBGene00002717
WBGene00011060
WBGene00010192
WBGene00003047
WBGene00016496
WBGene00012765
WBGene00017864
WBGene00019734
WBGene00020114
WBGene00020950
WBGene00000273
WBGene00004148
WBGene00003927
WBGene00006778
WBGene00004699
WBGene00014016
WBGene00003225
WBGene00006769
WBGene00018468
WBGene00000390
WBGene00020185
WBGene00015729
WBGene00004138
WBGene00016958
WBGene00015408
WBGene00003947
WBGene00000368
WBGene00021959
WBGene00020391
WBGene00003891
WBGene00003372
WBGene00000713
WBGene00000065
WBGene00003827
WBGene00020279
WBGene00010993
WBGene00003750
WBGene00003495
WBGene00000696
WBGene00004422
WBGene00022518
WBGene00022114
WBGene00008572
WBGene00016911
WBGene00001748
WBGene00004739
WBGene00001620
WBGene00017291
WBGene00003961
WBGene00002191
WBGene00010117
WBGene00011254
WBGene00022122
WBGene00009664
WBGene00000377
WBGene00022053
WBGene00018710
WBGene00017075
WBGene00022489
WBGene00011899
WBGene00000903
WBGene00006975
WBGene00017016
WBGene00006701
WBGene00004215
WBGene00007227
WBGene00012245
WBGene00000567
WBGene00000998
WBGene00009623
WBGene00011869
WBGene00006579
WBGene00019185
WBGene00010677
WBGene00013307
WBGene00011283
WBGene00003003
WBGene00013962
WBGene00008121
WBGene00009812
WBGene00018701
WBGene00009739
WBGene00011146
WBGene00007463
WBGene00018700
WBGene00003401
WBGene00015539
WBGene00013081
WBGene00019018
WBGene00013819
WBGene00017907
WBGene00044640
WBGene00013415
WBGene00008852
WBGene00004316
WBGene00022276
WBGene00004507
WBGene00004147
WBGene00010416
WBGene00004344
WBGene00013489
WBGene00004373
WBGene00012444
WBGene00000192
WBGene00008549
WBGene00004268
WBGene00019873
WBGene00004467
WBGene00002010
WBGene00000793
WBGene00020509
WBGene00007058
WBGene00016405
WBGene00019893
WBGene00017644
WBGene00000089
WBGene00010236
WBGene00015547
WBGene00001840
WBGene00018560
WBGene00018871
WBGene00022199
WBGene00001503
WBGene00004719
WBGene00001453
WBGene00002023
WBGene00004087
WBGene00009803
WBGene00020679
WBGene00000288
WBGene00006594
WBGene00009082
WBGene00014101
WBGene00006066
WBGene00002176
WBGene00018152
WBGene00022389
WBGene00018395
WBGene00001494
WBGene00013899
WBGene00001749
WBGene00007860
WBGene00008975
WBGene00009920
WBGene00006767
WBGene00012348
WBGene00007041
WBGene00007016
WBGene00012216
WBGene00206525
WBGene00001518
WBGene00007969
WBGene00003085
WBGene00007316
WBGene00020762
WBGene00007352
WBGene00001759
WBGene00022069
WBGene00021854
WBGene00002783
WBGene00011966
WBGene00003602
WBGene00004930
WBGene00001082
WBGene00002981
WBGene00000379
WBGene00020230
WBGene00004033
WBGene00012382
WBGene00021952
WBGene00006599
WBGene00016801
WBGene00015810
WBGene00004923
WBGene00013666
WBGene00017076
WBGene00009578
WBGene00003218
WBGene00006713
WBGene00006715
WBGene00009367
WBGene00011732
WBGene00016997
WBGene00001441
WBGene00007296
WBGene00001616
WBGene00001303
WBGene00010848
WBGene00006755
WBGene00001561
WBGene00010520
WBGene00015561
WBGene00003952
WBGene00006747
WBGene00003831
WBGene00015706
WBGene00007799
WBGene00017297
WBGene00001329
WBGene00004980
WBGene00001488
WBGene00003926
WBGene00012472
WBGene00000161
WBGene00017852
WBGene00006749
WBGene00003010
WBGene00018349
WBGene00003743
WBGene00006863
WBGene00016746
WBGene00001853
WBGene00011723
WBGene00017980
WBGene00000677
WBGene00016215
WBGene00006788
WBGene00007554
WBGene00015248
WBGene00010306
WBGene00013859
WBGene00194921
WBGene00018008
WBGene00013308
WBGene00004918
WBGene00001088
WBGene00001149
WBGene00004321
WBGene00012484
WBGene00014058
WBGene00001999
WBGene00002335
WBGene00007299
WBGene00000656
WBGene00003630
WBGene00006818
WBGene00003754
WBGene00015413
WBGene00004703
WBGene00002999
WBGene00007511
WBGene00004502
WBGene00009503
WBGene00001794
WBGene00017813
WBGene00002162
WBGene00001669
WBGene00009584
WBGene00001145
WBGene00015115
WBGene00012097
WBGene00004700
WBGene00001335
WBGene00001955
WBGene00044143
WBGene00002215
WBGene00045331
WBGene00020703
WBGene00010813
WBGene00010730
WBGene00007009
WBGene00001694
WBGene00004095
WBGene00009740
WBGene00022793
WBGene00007044
WBGene00011103
WBGene00016684
WBGene00022614
WBGene00017982
WBGene00006633
WBGene00011510
WBGene00004134
WBGene00011300
WBGene00000063
WBGene00013168
WBGene00016630
WBGene00016118
WBGene00021088
WBGene00011854
WBGene00012794
WBGene00006720
WBGene00077761
WBGene00044068
WBGene00000160
WBGene00004276
WBGene00009100
WBGene00000754
WBGene00012813
WBGene00001224
WBGene00006811
WBGene00000369
WBGene00000381
WBGene00013847
WBGene00002280
WBGene00021312
WBGene00004765
WBGene00003826
WBGene00007944
WBGene00010756
WBGene00007350
WBGene00022817
WBGene00011849
WBGene00000210
WBGene00012158
WBGene00010918
WBGene00006331
WBGene00009531
WBGene00020507
WBGene00003962
WBGene00019871
WBGene00012128
WBGene00022738
WBGene00000780
WBGene00044767
WBGene00004036
WBGene00015164
WBGene00000482
WBGene00019713
WBGene00001194
WBGene00018639
WBGene00010908
WBGene00077771
WBGene00008310
WBGene00019680
WBGene00004278
WBGene00000378
WBGene00006352
WBGene00018018
WBGene00004212
WBGene00018854
WBGene00044553
WBGene00016173
WBGene00006586
WBGene00000105
WBGene00013238
WBGene00011335
WBGene00012326
WBGene00004132
WBGene00021305
WBGene00011259
WBGene00006830
WBGene00017166
WBGene00020294
WBGene00006460
WBGene00012019
WBGene00009315
WBGene00020683
WBGene00003858
WBGene00015322
WBGene00013970
WBGene00004862
WBGene00006584
WBGene00000938
WBGene00004207
WBGene00008604
WBGene00000292
WBGene00000282
WBGene00002008
WBGene00013766
WBGene00017663
WBGene00002123
WBGene00021268
WBGene00007055
WBGene00000122
WBGene00009587
WBGene00015938
WBGene00012615
WBGene00006970
WBGene00012973
WBGene00015778
WBGene00002027
WBGene00001187
WBGene00001837
WBGene00011251
WBGene00004506
WBGene00018963
WBGene00004313
WBGene00011227
WBGene00011110
WBGene00044006
WBGene00016961
WBGene00004749
WBGene00014096
WBGene00012317
WBGene00001972
WBGene00004758
WBGene00011380
WBGene00003179
WBGene00003567
WBGene00007027
WBGene00007647
WBGene00010838
WBGene00004804
WBGene00006923
WBGene00004014
WBGene00018330
WBGene00008582
WBGene00003825
WBGene00004110
WBGene00000157
WBGene00004349
WBGene00017984
WBGene00009829
WBGene00017430
WBGene00003123
WBGene00000367
WBGene00015743
WBGene00002196
WBGene00010135
WBGene00008443
WBGene00004729
WBGene00009712
WBGene00019510
WBGene00015418
WBGene00020838
WBGene00019180
WBGene00006941
WBGene00003000
WBGene00018849
WBGene00007192
WBGene00004270
WBGene00018784
WBGene00006702
WBGene00006978
WBGene00000597
WBGene00004363
WBGene00006888
WBGene00000068
WBGene00012602
WBGene00000609
WBGene00010736
WBGene00006565
WBGene00003471
WBGene00000869
WBGene00018586
WBGene00018869
WBGene00020604
WBGene00003107
WBGene00011282
WBGene00010785
WBGene00008414
WBGene00013334
WBGene00000962
WBGene00002261
WBGene00008018
WBGene00021934
WBGene00004463
WBGene00044467
WBGene00002250
WBGene00007486
WBGene00010406
WBGene00012894
WBGene00016393
WBGene00004108
WBGene00004204
WBGene00020297
WBGene00021355
WBGene00009306
WBGene00022647
WBGene00009917
WBGene00016739
WBGene00006697
WBGene00018285
WBGene00013548
WBGene00016194
WBGene00004913
WBGene00011974
WBGene00008780
WBGene00020246
WBGene00010131
WBGene00001000
WBGene00009674
WBGene00021097
WBGene00019829
WBGene00004773
WBGene00017775
WBGene00013273
WBGene00001374
WBGene00011824
WBGene00010449
WBGene00001980
WBGene00004271
WBGene00001431
WBGene00009887
WBGene00015391
WBGene00003639
WBGene00012194
WBGene00010326
WBGene00015217
WBGene00004505
WBGene00006408
WBGene00015117
WBGene00004888
WBGene00020251
WBGene00011382
WBGene00001423
WBGene00007042
WBGene00012468
WBGene00010337
WBGene00006801
WBGene00015181
WBGene00004919
WBGene00000518
WBGene00010037
WBGene00016738
WBGene00004387
WBGene00008783
WBGene00013023
WBGene00006462
WBGene00017741
WBGene00022175
WBGene00010541
WBGene00017088
WBGene00012897
WBGene00000443
WBGene00009304
WBGene00008589
WBGene00019540
WBGene00022675
WBGene00003065
WBGene00020142
WBGene00006730
WBGene00018572
WBGene00012825
WBGene00017778
WBGene00004336
WBGene00012343
WBGene00006766
WBGene00010942
WBGene00000086
WBGene00003904
WBGene00004203
WBGene00004701
WBGene00022473
WBGene00010674
WBGene00001562
WBGene00001186
WBGene00006746
WBGene00004184
WBGene00003243
WBGene00010700
WBGene00009880
WBGene00008999
WBGene00001410
WBGene00013934
WBGene00002078
WBGene00008865
WBGene00010139
WBGene00017557
WBGene00004914
WBGene00002074
WBGene00000751
WBGene00011953
WBGene00012337
WBGene00004370
WBGene00014051
WBGene00021331
WBGene00002066
WBGene00012833
WBGene00008287
WBGene00044701
WBGene00012113
WBGene00000231
WBGene00016407
WBGene00016354
WBGene00010944
WBGene00010970
WBGene00019401
WBGene00000608
WBGene00015619
WBGene00016603
WBGene00003053
WBGene00001574
WBGene00003924
WBGene00019727
WBGene00002219
WBGene00015791
WBGene00006662
WBGene00006796
WBGene00019607
WBGene00008868
WBGene00004128
WBGene00021395
WBGene00000733
WBGene00011888
WBGene00012344
WBGene00007534
WBGene00004743
WBGene00010045
WBGene00010587
WBGene00009722
WBGene00004915
WBGene00009881
WBGene00003030
WBGene00003476
WBGene00003182
WBGene00004798
WBGene00003951
WBGene00008506
WBGene00006615
WBGene00016594
WBGene00008765
WBGene00018985
WBGene00000898
WBGene00012753
WBGene00004187
WBGene00016384
WBGene00009142
WBGene00019760
WBGene00004783
WBGene00003516
WBGene00003795
WBGene00002025
WBGene00003822
WBGene00015551
WBGene00011735
WBGene00007630
WBGene00012166
WBGene00001708
WBGene00018872
WBGene00020043
WBGene00002637
WBGene00011423
WBGene00008053
WBGene00011629
WBGene00007175
WBGene00011145
WBGene00018051
WBGene00004272
WBGene00002232
WBGene00003173
WBGene00017298
WBGene00009661
WBGene00006770
WBGene00014202
WBGene00000673
WBGene00016638
WBGene00011507
WBGene00022472
WBGene00007696
WBGene00022391
WBGene00007261
WBGene00006626
WBGene00014090
WBGene00014210
WBGene00021756
WBGene00010335
WBGene00011561
WBGene00010722
WBGene00013212
WBGene00020368
WBGene00017699
WBGene00045208
WBGene00003148
WBGene00004345
WBGene00016454
WBGene00011292
WBGene00003953
WBGene00011232
WBGene00003172
WBGene00000214
WBGene00001788
WBGene00013924
WBGene00019333
WBGene00019719
WBGene00017993
WBGene00020726
WBGene00008720
WBGene00006496
WBGene00001179
WBGene00000376
WBGene00004152
WBGene00003061
WBGene00000680
WBGene00004949
WBGene00022380
WBGene00000912
WBGene00018417
WBGene00000453
WBGene00003165
WBGene00000224
WBGene00002845
WBGene00012896
WBGene00000102
WBGene00009660
WBGene00000524
WBGene00007818
WBGene00001622
WBGene00010923
WBGene00015943
WBGene00011433
WBGene00008045
WBGene00010868
WBGene00017423
WBGene00010865
WBGene00018517
WBGene00003687
WBGene00001650
WBGene00011815
WBGene00006595
WBGene00008626
WBGene00013042
WBGene00014086
WBGene00022664
WBGene00015735
WBGene00012197
WBGene00021474
WBGene00022139
WBGene00003613
WBGene00009558
WBGene00019947
WBGene00006712
WBGene00003914
WBGene00006062
WBGene00011734
WBGene00004126
WBGene00002263
WBGene00016333
WBGene00020324
WBGene00007443
WBGene00001089
WBGene00012598
WBGene00006942
WBGene00009825
WBGene00000501
WBGene00006445
WBGene00004459
WBGene00005648
WBGene00004501
WBGene00017066
WBGene00008973
WBGene00006708
WBGene00014036
WBGene00001116
WBGene00012094
WBGene00003578
WBGene00010806
WBGene00006424
WBGene00008760
WBGene00021248
WBGene00044603
WBGene00012193
WBGene00004220
WBGene00021024
WBGene00006578
WBGene00003990
WBGene00010075
WBGene00219373
WBGene00004779
WBGene00044144
WBGene00001263
WBGene00004451
WBGene00019726
WBGene00235291
WBGene00013514
WBGene00004256
WBGene00019946
WBGene00006364
WBGene00016415
WBGene00013642
WBGene00007135
WBGene00007855
WBGene00012983
WBGene00006981
WBGene00004060
WBGene00004916
WBGene00000289
WBGene00003949
WBGene00007981
WBGene00001190
WBGene00014115
WBGene00019156
WBGene00001134
WBGene00020690
WBGene00006784
WBGene00016237
WBGene00015064
WBGene00019593
WBGene00013020
WBGene00016316
WBGene00044411
WBGene00022745
WBGene00000703
WBGene00003063
WBGene00009529
WBGene00017766
WBGene00018518
WBGene00004830
WBGene00019995
WBGene00012005
WBGene00018060
WBGene00006363
WBGene00022678
WBGene00119203
WBGene00001226
WBGene00020146
WBGene00007786
WBGene00001008
WBGene00007959
WBGene00012989
WBGene00000882
WBGene00003043
WBGene00003915
WBGene00016500
WBGene00019888
WBGene00044029
WBGene00011990
WBGene00012351
WBGene00008919
WBGene00015007
WBGene00000510
WBGene00044484
WBGene00006699
WBGene00011270
WBGene00016289
WBGene00003519
WBGene00004076
WBGene00000037
WBGene00004063
WBGene00003478
WBGene00012994
WBGene00022134
WBGene00000900
WBGene00022366
WBGene00001834
WBGene00001793
WBGene00007487
WBGene00045340
WBGene00021292
WBGene00012376
WBGene00044080
WBGene00009987
WBGene00016957
WBGene00013347
WBGene00010427
WBGene00016002
WBGene00000529
WBGene00001030
WBGene00021839
WBGene00009262
WBGene00013732
WBGene00011381
WBGene00020917
WBGene00002210
WBGene00050941
WBGene00010631
WBGene00018782
WBGene00007880
WBGene00004831
WBGene00005663
WBGene00008307
WBGene00006365
WBGene00008453
WBGene00235164
WBGene00017184
WBGene00001209
WBGene00021351
WBGene00002077
WBGene00003025
WBGene00000611
WBGene00012156
WBGene00022635
WBGene00020732
WBGene00011775
WBGene00016616
WBGene00045336
WBGene00002088
WBGene00011398
WBGene00044401
WBGene00000473
WBGene00003950
WBGene00000914
WBGene00009216
WBGene00008002
WBGene00010109
WBGene00020112
WBGene00004075
WBGene00007703
WBGene00007856
WBGene00044989
WBGene00007664
WBGene00022251
WBGene00001989
WBGene00017814
WBGene00021078
WBGene00003986
WBGene00015779
WBGene00001484
WBGene00000832
WBGene00013378
WBGene00006468
WBGene00020636
WBGene00000370
WBGene00018151
WBGene00044482
WBGene00001680
WBGene00015955
WBGene00019249
WBGene00001615
WBGene00022240
WBGene00009116
WBGene00007653
WBGene00004116
WBGene00013848
WBGene00002097
WBGene00002026
WBGene00007389
WBGene00010828
WBGene00007824
WBGene00019679
WBGene00021857
WBGene00008407
WBGene00007064
WBGene00022749
WBGene00006479
WBGene00020915
WBGene00045495
WBGene00007176
WBGene00007892
WBGene00010444
WBGene00002251
WBGene00009379
WBGene00016311
WBGene00011722
WBGene00017914
WBGene00044568
WBGene00001854
WBGene00000464
WBGene00015168
WBGene00001565
WBGene00008404
WBGene00044418
WBGene00010174
WBGene00012004
WBGene00004931
WBGene00014261
WBGene00001233
WBGene00018814
WBGene00007345
WBGene00012990
WBGene00000441
WBGene00010784
WBGene00010790
WBGene00001475
WBGene00018074
WBGene00009004
WBGene00009594
WBGene00010475
WBGene00015678
WBGene00012421
WBGene00004265
WBGene00003625
WBGene00000822
WBGene00011944
WBGene00016436
WBGene00001582
WBGene00012434
WBGene00022788
WBGene00022037
WBGene00003391
WBGene00003922
WBGene00013225
WBGene00011217
WBGene00021004
WBGene00019207
WBGene00009799
WBGene00004189
WBGene00002178
WBGene00005009
WBGene00011263
WBGene00002889
WBGene00011687
WBGene00013734
WBGene00003772
WBGene00006698
WBGene00007684
WBGene00016803
WBGene00000198
WBGene00004503
WBGene00004755
WBGene00007433
WBGene00001163
WBGene00003925
WBGene00017597
WBGene00004504
WBGene00004917
WBGene00004461
WBGene00021093
WBGene00019733
WBGene00010632
WBGene00016706
WBGene00021369
WBGene00000876
WBGene00020866
WBGene00003928
WBGene00014215
WBGene00004760
WBGene00016841
WBGene00023414
WBGene00016121
WBGene00009201
WBGene00000942
WBGene00000899
WBGene00011070
WBGene00021237
WBGene00012362
WBGene00015650
WBGene00001470
WBGene00001081
WBGene00009975
WBGene00044324
WBGene00002053
WBGene00004460
WBGene00006690
WBGene00010425
WBGene00007180
WBGene00013094
WBGene00019263
WBGene00007107
WBGene00000199
WBGene00004698
WBGene00001520
WBGene00000955
WBGene00009583
WBGene00008434
WBGene00021170
WBGene00011449
WBGene00000980
WBGene00006994
WBGene00017314
WBGene00006068
WBGene00004464
WBGene00019408
WBGene00008149
WBGene00000162
WBGene00010316
WBGene00022865
WBGene00021427
WBGene00015303
WBGene00007752
WBGene00004900
WBGene00013994
WBGene00017734
WBGene00017245
WBGene00009012
WBGene00022279
WBGene00002192
WBGene00004458
WBGene00011729
WBGene00015096
WBGene00007681
WBGene00000668
WBGene00007006
WBGene00000476
WBGene00016044
WBGene00017240
WBGene00022075
WBGene00003980
WBGene00018361
WBGene00016988
WBGene00021528
WBGene00044677
WBGene00000166
WBGene00016781
WBGene00009164
WBGene00010560
WBGene00004040
WBGene00009974
WBGene00001519
WBGene00000447
WBGene00016511
WBGene00008957
WBGene00006397
WBGene00018532
WBGene00003166
WBGene00011794
WBGene00009477
WBGene00020437
WBGene00020249
WBGene00003849
WBGene00009103
WBGene00006705
WBGene00008266
WBGene00016395
WBGene00016509
WBGene00010350
WBGene00008932
WBGene00007602
WBGene00015934
WBGene00010840
WBGene00017735
WBGene00006773
WBGene00011230
WBGene00003111
WBGene00001309
WBGene00004468
WBGene00004045
WBGene00006912
WBGene00009188
WBGene00016636
WBGene00010405
WBGene00002084
WBGene00001038
WBGene00015118
WBGene00006657
WBGene00004740
WBGene00009579
WBGene00017563
WBGene00006309
WBGene00001922
WBGene00021960
WBGene00012002
WBGene00020612
WBGene00003048
WBGene00013557
WBGene00003776
WBGene00007223
WBGene00001368
WBGene00006776
WBGene00004902
WBGene00022060
WBGene00006649
WBGene00018637
WBGene00012769
WBGene00021506
WBGene00019170
WBGene00009534
WBGene00000280
WBGene00011962
WBGene00009992
WBGene00001023
WBGene00016655
WBGene00000712
WBGene00021950
WBGene00008110
WBGene00019623
WBGene00016062
WBGene00012035
WBGene00009542
WBGene00018569
WBGene00021441
WBGene00000036
WBGene00004465
WBGene00021328
WBGene00019484
WBGene00006744
WBGene00012015
WBGene00008484
WBGene00044650
WBGene00006321
WBGene00006693
WBGene00002203
WBGene00006985
WBGene00011980
WBGene00013711
WBGene00012528
WBGene00006706
WBGene00021849
WBGene00021116
